attendance_percentage,internal_exam_1,internal_exam_2,assignment_score_avg,quiz_avg,lab_performance,previous_sem_gpa,backlog_count,project_score,midterm_score,study_hours_per_day,library_visits_per_month,online_course_count,doubt_sessions_attended,age,family_income,distance_from_college_km,gender,parental_education_level,urban_or_rural,sleep_hours,stress_level,social_media_hours,internet_access_home,participation_club,participation_sports,internship_completed,health_issues,part_time_job,final_exam_score,pass_fail
61.09604292632876,44.752742265300824,61.87654581911662,40.0,30.0,40.0,5.448108194999562,1,43.676251815765966,74.90133802892105,0.9528970290453138,2,3,4,19,499470.79995154176,7.258925171085555,Female,Postgraduate,Urban,8.275259091545449,6.359606375419249,3.2456514621639574,Yes,Yes,No,No,Yes,Yes,58.6412946973952,Pass
74.10711965907299,54.832293773469985,63.90202764505504,67.33095207438983,37.18468934031362,65.13600715170537,5.856152327583251,0,63.20536778600804,67.14573890371668,4.430681770631573,5,1,6,19,266380.2347564767,10.616270280504999,Female,School,Urban,7.140638309382677,8.157345851978523,1.198263068085586,No,Yes,Yes,No,Yes,Yes,62.382380575577606,Pass
40.0,30.0,32.4216249015974,40.0,31.89637473682565,44.2893041810982,4.133095513269499,1,40.0,40.0,2.873903059096054,2,1,7,21,374451.4820312961,8.290736366860736,Male,Postgraduate,Urban,6.379944054915925,6.465786547543547,3.7099460348489135,Yes,No,No,Yes,Yes,No,35.57312152246058,Fail
59.63418537998565,55.16256599013095,49.84514113337888,41.37866474885144,33.68541375325472,40.0,5.200505218518358,0,40.0,61.858103763739415,0.746082053813081,0,1,2,19,360290.1760871558,2.8381178899349413,Female,Postgraduate,Urban,7.554415647481001,5.41671373967973,5.176924261596338,No,No,Yes,No,No,No,58.07244925539504,Pass
71.2114777291026,58.05022122699579,48.28360359520563,48.316200789568825,30.0,45.496816754073095,5.09584618889583,0,41.473604057524746,58.30966948601689,3.805424356631401,4,2,3,22,424831.4018391109,19.719275137071563,Male,Postgraduate,Rural,7.2519145938332406,5.686561322295876,2.398512387085067,Yes,No,Yes,No,Yes,No,63.52530342208021,Pass
56.28325227052726,59.29969085402635,45.98065087149622,49.11258616247669,41.74953288343628,55.296656928821875,4.941092592129119,0,44.259629523591066,64.62329427681703,2.664076623565878,5,3,3,19,429419.6469898414,10.067523307354115,Female,School,Urban,5.879509753910915,6.426538075804002,3.107143885076469,Yes,Yes,Yes,Yes,No,Yes,50.46772871182153,Pass
99.48616955897452,62.6651171179468,73.3993776611148,72.91189039885597,37.761319337684256,65.82138118252679,5.939823137599701,0,63.30864252021389,79.0805191459279,0.5,5,1,3,24,924595.2100992322,3.832583634367679,Male,School,Urban,8.105622552184874,1.0,0.5,Yes,Yes,No,Yes,Yes,No,78.51345240393562,Pass
53.54787933059051,39.10466440620856,52.493820521697366,40.0,33.49926557225182,45.52901971139856,4.990732122513878,1,41.28065168467894,52.92550114684586,0.939406091302982,5,4,3,22,359271.00535211305,13.890389228417408,Female,Postgraduate,Urban,8.102443777006343,1.0,2.1076170838719603,No,Yes,No,Yes,No,Yes,56.92684566649059,Pass
68.39933269954524,52.89116699993172,62.131347479093904,65.39021264191435,30.0,63.30452953403007,4.577091525400868,0,58.55346865551949,60.60313780347912,1.9490832620083556,5,2,0,19,297799.4418437764,8.11929819047328,Male,Postgraduate,Urban,4.0,5.285550670135188,3.150320320778273,Yes,No,No,No,No,No,64.57988937565375,Pass
76.96110865929137,61.348581497380984,62.964494450595836,55.834842825992254,35.62805378120379,44.206682023426346,6.21279237694638,0,58.28168929725366,58.032359649725585,3.315768087665829,6,3,5,23,741352.5209329533,15.320143383309363,Female,Graduate,Urban,4.7919636624548465,5.0947299539055635,2.621474809796331,Yes,Yes,No,Yes,Yes,Yes,70.76165034132207,Pass
96.61909933599173,66.24611850121397,67.17893899293361,83.10237169057119,30.0,70.34200881147449,6.5688225575716865,1,73.16891931609348,76.10701003275929,4.182029977575842,8,2,4,22,181571.26585848007,7.9976749835317555,Male,School,Rural,4.397195980554702,7.70883709443224,2.235008570639005,Yes,No,No,Yes,No,No,88.20318227693039,Pass
53.46206773230841,35.09355191575544,50.16856696990173,51.37249211837589,30.0,46.3065205644518,5.383088540398583,1,40.283860052339776,48.90820933418521,4.130653396046335,6,1,3,18,554701.8565296808,14.138135530940023,Male,School,Urban,4.240256604933867,4.855964890635483,1.3848133600124055,No,No,Yes,No,No,No,56.78640404285862,Pass
92.4474562823244,72.5197340007832,67.17116192148039,62.70615258624737,47.22460089425713,55.789722397125935,6.068719181756366,0,51.89395772782036,70.41884157720719,3.904294432395454,2,3,3,22,495475.0866690024,10.118123620347347,Male,Graduate,Rural,8.171755953490287,3.6107192928795087,0.6636476161799312,Yes,No,Yes,No,No,Yes,89.61680415130148,Pass
75.1534959152938,60.86118044954093,46.03062865780964,64.8397761912477,32.009630903803995,62.369794673629585,4.89403881187535,2,61.098344448120464,51.66638296370753,2.948456442462031,5,3,1,24,428003.07185008144,10.094085286952849,Male,Graduate,Rural,5.205457911213408,2.0519986072170235,6.035854696854457,Yes,No,Yes,No,No,Yes,57.22810950708922,Pass
60.27737023428074,38.83622933605864,43.14741273317309,42.63406131495075,30.0,41.55935762561305,4.031133874120762,0,40.0,49.96041813091538,5.583348465897325,1,3,8,23,331739.4901945138,6.714089535535312,Female,Postgraduate,Rural,7.933826640874136,4.133204838069311,4.226741516177805,No,No,No,Yes,Yes,Yes,66.21436027012305,Pass
81.93155211394907,70.0024736772134,62.100778711910145,49.28518237213675,55.21804661148115,40.0,6.506397950721594,0,40.0,61.44420826485999,4.049806865999829,3,1,3,21,286628.3675406999,7.842763080305716,Male,Postgraduate,Urban,7.148499613054971,3.507490397142841,3.7179407715845847,Yes,No,No,Yes,No,Yes,77.04271027699069,Pass
77.98589543360205,66.15312693373406,67.79298986848879,56.61793964136644,42.96733261288883,42.4173100745368,6.422533544706119,0,50.369232162969766,73.77090552577425,3.3331580538634347,10,1,3,19,622559.3410467587,11.670440845048955,Female,Graduate,Rural,6.9079409413695005,5.582078236933791,2.2029623437587182,Yes,No,No,Yes,No,Yes,83.15743485429145,Pass
65.99674684261808,50.67242008355319,49.06260372613022,53.98118530226661,37.5487876487077,40.0,4.9462572357830865,1,54.84140307146145,59.92881435985507,3.8498821585955403,3,2,0,23,722266.3134068736,8.619920428509403,Female,School,Urban,5.668210437238823,6.294495465961927,1.8093207600510364,No,Yes,No,No,No,No,46.08056233137803,Fail
76.04703127485028,56.265001663918454,45.33858321625662,54.99376535642083,40.94549099503239,50.04720372906867,4.450397879573883,0,58.14426030882081,59.10114975858728,2.4014474952665954,6,5,4,18,369453.41850532906,5.202656916709347,Female,School,Urban,5.292269349810667,2.6885208923291657,2.9947587556796047,No,Yes,No,Yes,Yes,Yes,69.86736099889708,Pass
69.2202960470736,55.96463979717142,53.560609263566036,51.304868846475806,30.0,47.486820973987214,5.6548588925343415,0,44.52415484802825,57.41818588421808,2.9141345984475686,3,1,3,19,464280.72982356977,6.182164219180052,Female,Postgraduate,Urban,5.307874769557907,6.607060874886011,0.9550936386459759,Yes,No,No,No,Yes,Yes,65.6873665448653,Pass
76.70276017876873,49.12803154521117,58.9913545167652,66.6968944396384,50.92950549278747,60.056865303375034,4.24522663206003,0,65.7833163606119,51.5634461241387,0.5,3,1,6,23,273424.1105086716,12.592177958922177,Female,School,Rural,7.405485720203672,1.0,3.2603476011701034,No,No,Yes,Yes,No,Yes,62.919061296029405,Pass
84.9319601178157,61.19942790400208,65.06415036560774,65.19782994450163,37.952858101422976,51.404694349313615,6.3002942355418625,0,57.6641393239836,71.65390457357606,2.4198785062835966,6,1,3,22,517214.2788967182,13.485814081862088,Male,School,Urban,6.971687160141624,7.537948330875564,2.5459879479940124,No,No,Yes,No,No,Yes,71.42770709885629,Pass
98.79025224218029,52.05508298843473,81.41237911696149,68.25008839053153,41.481979407943,63.644934743145164,6.373194758138024,0,48.88016583672261,78.93686960441863,5.639832023650161,5,0,3,19,384035.1099611325,14.85332206037709,Male,Graduate,Urban,4.0,3.232155599420822,4.053799510635946,Yes,No,Yes,Yes,Yes,Yes,90.3705266764819,Pass
56.43276751759726,50.87130567458184,54.8705312873372,49.417149527989366,41.6765056225815,48.83129460120267,5.79523581947427,1,44.47718386704291,54.43451835250127,3.222562915930644,5,1,1,24,541281.6387343188,8.314380805985907,Female,Postgraduate,Urban,8.530741209189637,7.126383959549148,0.6598702353591803,Yes,No,Yes,Yes,Yes,No,47.38614426627858,Fail
100.0,57.50805422046513,67.05789127618334,76.38372896867972,38.38807151535306,58.57608877171283,7.105952810149075,0,61.77462630259292,70.32442195008139,3.160109666042418,3,2,6,23,477995.96402894723,18.80855922191183,Female,School,Urban,6.109604990667524,3.5598187220716557,3.3185008660246726,No,No,No,Yes,Yes,Yes,85.60357012368972,Pass
45.71868300716247,49.458568431729475,31.55570937416617,40.0,39.52950125951476,40.0,4.0,0,43.42761616334418,54.99622961533868,4.497906142723921,4,0,1,20,248535.3479902758,14.934302710958292,Male,School,Urban,6.682116724253608,5.4160189912731305,2.7640231408010965,Yes,Yes,Yes,No,No,Yes,54.87124464413837,Pass
72.72322357446625,50.992973392948144,44.86810821384833,58.904726898526505,37.5623378103,52.12299140145958,5.4884170449105385,0,51.9440546963398,54.9636233820479,3.536738123433566,4,3,2,18,521515.38919870905,9.792371774211691,Female,Postgraduate,Rural,7.652723213084263,3.9169371225643075,3.6186824395197084,No,No,No,No,No,No,73.79659169935621,Pass
83.82475809726864,58.60151900291177,69.47424946602938,66.42013162210075,30.0,68.88679893936076,6.245730283131851,1,49.190713551785315,66.65660336520384,1.8202742936151077,7,2,4,23,487448.92508452514,10.209230969631644,Female,School,Urban,4.736534257025221,6.338597670573401,1.8064083716315076,No,No,Yes,No,No,Yes,63.265204391276654,Pass
79.2148780160255,52.50705556093925,73.97787179379372,60.59126251828386,33.84605172656284,63.671466467818945,5.841183106172104,1,42.97500633826718,74.48758491774544,3.0354862682854855,3,2,6,20,377900.4091933517,13.26033716439793,Male,Postgraduate,Urban,4.264250631308964,3.0285209076140163,1.6937004616756268,Yes,No,No,No,No,No,78.76004815218853,Pass
65.65950720269109,47.09139333023804,47.527860402659975,57.20355910937079,30.0,54.14327345018495,5.603914502737711,1,50.61598758559548,47.884261021502134,1.2971713129822282,2,2,4,19,668940.010094462,6.116155822416254,Male,Graduate,Rural,5.191963193018367,1.987106019942292,0.8278445773292615,No,Yes,No,No,Yes,Yes,52.761692297024304,Pass
71.87816624464087,64.4751505079688,52.30650241176663,50.60796128096308,39.99112997401227,41.10638899529001,6.099470868353776,0,40.0,55.60167436954958,3.2754182559304255,4,1,5,22,479225.10869227705,2.823360917056207,Male,Postgraduate,Rural,8.292292691725123,6.1605775802335625,0.5,Yes,Yes,Yes,Yes,Yes,Yes,72.42492010417917,Pass
67.6049859801175,30.660522335789867,66.61106645606614,54.67898870782856,30.0,54.06424692319436,4.865798700897707,1,45.11603393746755,58.50972154280388,1.7433750713940885,4,3,2,18,579169.101091198,10.790859169798031,Female,Graduate,Rural,6.522090144783722,3.89771030867401,5.187820499295716,Yes,No,Yes,No,Yes,No,56.2106171675901,Pass
66.15952864583683,59.9114402762076,56.059272151944015,40.34295445391431,49.958333899692796,40.0,6.142124358956905,0,40.0,60.54838263317443,4.392441918050615,4,3,4,23,853802.762232394,10.534969373420646,Male,School,Rural,8.143579275060008,8.389445933850789,5.997360394399619,Yes,Yes,Yes,No,No,No,63.5631664447587,Pass
87.74403145531537,65.35060672200288,69.39597749396555,69.27045470251257,57.026305270109034,55.811321541967196,6.874436728363505,1,53.01724823362255,70.47416602396211,2.234639067343007,2,0,1,18,877902.6367504201,5.987694923875749,Male,Graduate,Urban,4.0,5.9571208498956745,3.3906257748902657,Yes,Yes,Yes,No,Yes,Yes,83.38143049044348,Pass
80.35523228947571,48.556966190827694,48.321735928421944,74.92008047141226,41.958203522483885,52.07226338739785,4.809325401991723,0,71.89397447546712,49.67770724631839,1.7629441362981826,6,4,2,24,250508.7716857986,6.659627672767254,Male,School,Rural,6.209707491711372,7.301821817423802,4.556969402199458,No,Yes,Yes,No,No,Yes,57.83837444576844,Pass
64.60635607109019,40.16131449826021,56.78141213900282,43.26045478249034,39.261022492133264,40.222657016078195,4.183918918209153,0,47.945409674247124,50.63445894530702,2.8307520175327823,7,2,2,22,645571.6524822736,14.675155299302087,Male,Graduate,Rural,4.70645232495898,7.4590605984337826,1.6715403794711312,No,Yes,No,Yes,No,No,58.606137434977455,Pass
88.49399813149876,76.50754309656487,56.22973538037661,61.6271837681347,48.14744716187367,50.52254291968351,6.50159555526644,2,47.1848403452441,79.78683980363192,3.54808772869457,7,3,3,18,463604.47341143066,10.55252645390728,Female,Postgraduate,Urban,8.051134120889225,4.0937190504123695,2.489731249250194,No,Yes,No,Yes,No,Yes,73.51586133770684,Pass
79.60949281314915,50.201640648347635,48.40596846919736,55.756536868963536,30.030929709120286,50.183811772341855,5.242008167606486,0,47.51892027579542,64.2787971534745,1.1890020047402374,4,1,2,24,565553.9356114218,1.9235977208413768,Male,School,Rural,5.842823468699978,4.996339710340802,2.911636963015204,Yes,Yes,No,Yes,Yes,Yes,59.11781142709474,Pass
87.1929317825844,53.08895498478296,61.207689891012734,66.94503982842024,30.624676616376078,44.75988568531382,5.653446530946379,0,65.51888392198649,72.9181942547655,2.21810010401462,4,2,2,23,732855.2265253689,1.0,Male,School,Rural,4.8918245992833675,5.648156080293853,2.286334926144316,Yes,No,Yes,No,No,No,75.52271241843982,Pass
84.44443262885419,69.76517591623033,57.03095397426832,56.6698489302219,52.01162493339598,51.35483917967965,6.7909693750901265,0,50.326726404391906,74.9387886723144,3.1577434585401045,4,2,3,22,644430.8166260428,1.0,Female,Graduate,Urban,5.988832680427537,3.4296322999118,4.132671961616348,No,No,No,No,No,Yes,76.45931569427113,Pass
62.56507483616892,50.247467911988664,46.4513016996594,51.7442840361551,36.964985172346395,40.0,5.026765992515798,1,40.0,56.14701236446346,5.007552824304791,5,1,2,23,476941.49922125624,17.772090007101472,Male,Postgraduate,Rural,4.0,3.770059416795009,3.626672865587093,Yes,No,No,No,No,Yes,64.17376811526108,Pass
66.59728439704546,42.45496602593608,36.878418512830365,57.54597869621597,30.0,57.564424476584094,4.0,0,50.033535477022305,40.0,0.5,7,2,2,20,704279.7258765112,6.757669058568082,Female,Postgraduate,Rural,6.540049882264702,5.080283840434839,3.923033096528998,Yes,Yes,Yes,Yes,Yes,No,52.89091464019715,Pass
86.20940407684893,63.458642249346305,73.62427571462852,69.08701334797074,53.436373703170524,63.4009580831871,6.19455991928268,3,54.29911242230572,72.41631076458532,3.922744805524857,6,1,4,19,404778.0133858132,8.72053337668127,Male,Graduate,Urban,4.727612106222381,7.3889596172605865,5.5982012321858186,Yes,No,No,No,No,No,58.73610439232096,Pass
84.15555398150197,52.28731091977896,73.97797303314057,51.529979807584866,39.61191738239012,44.55199521752037,6.234674947680892,1,53.98136912104909,81.0731689082019,2.424651653390839,3,3,6,18,548616.6129387736,22.043200155793258,Male,Graduate,Rural,4.793860798649389,5.120097361904665,1.387170903755209,No,No,No,Yes,Yes,No,70.81802801758639,Pass
74.68647609053778,63.618456841703505,37.07278471744142,64.24670691948668,36.46181300485742,59.77368469608183,4.772447853904953,0,60.63889019586147,52.731891307056536,2.258084479656498,8,1,4,18,643400.5376917382,5.181146809728891,Female,Postgraduate,Urban,6.460383402064683,5.65924446050848,1.2612286865241618,Yes,No,Yes,Yes,No,No,64.78548334454952,Pass
76.75991074963173,64.5469141687641,67.67852004392613,65.29350942451796,38.2808778681729,51.36636196363306,6.779432615445355,0,55.03850892275498,80.19758395497877,1.9783095597963625,4,2,1,18,655944.0478744946,14.462886436156694,Female,Graduate,Rural,4.0,6.306752302049954,2.754807571135101,No,Yes,No,Yes,No,Yes,80.98166925942172,Pass
94.16497343682637,70.75503365267137,61.10194643572088,76.72661101220258,52.90896658563599,66.81554190345142,6.233780175038247,0,67.37632489747236,71.2587049583794,2.4541566245486157,4,2,3,20,161119.64436870592,8.726284767172544,Female,Postgraduate,Urban,5.937241560627357,7.331435309565465,3.2267158206199102,No,No,Yes,Yes,Yes,Yes,78.93164192954835,Pass
66.12642916746255,52.56914599045366,59.55193432867852,53.89839615781455,44.875350415508976,52.88736115701366,5.29835785307917,1,40.0,44.99168584444721,3.931225801367992,1,3,3,22,337600.9308472614,14.30871470055441,Male,School,Rural,5.635513943159643,6.40908675581112,4.5921582461351935,Yes,Yes,No,No,No,No,64.66033770305496,Pass
83.20646071755057,74.01338142946933,61.39973453974372,64.78584770172132,53.821470715729355,40.0,7.297190657258108,0,51.55223595147378,76.5494713666203,2.194820293267087,3,4,2,23,347034.63716561144,12.423457675907533,Male,School,Urban,8.47949181071661,4.477845864038218,3.318415036480821,No,Yes,No,Yes,Yes,Yes,87.64614618169958,Pass
71.9671102134916,53.17775674720076,55.06637727957952,62.603702936328894,52.081764031297105,52.399616190997975,5.4863081856529625,0,65.95591666291057,66.71959519046001,5.4878880237204335,5,2,7,22,455242.4062914347,1.0,Male,Postgraduate,Urban,7.524338266803108,4.382144981092165,1.7008261363050088,No,Yes,No,Yes,No,Yes,72.57233577140786,Pass
71.7347819515917,43.58587616758861,52.776631774322425,68.67894177933837,44.231583026404515,59.80728864265246,4.466761864381905,0,60.31775599152837,52.88727815911225,3.935800176438607,6,1,0,20,641112.6942353294,5.356710250068468,Male,Graduate,Urban,5.278999337707435,1.0,0.5,No,Yes,Yes,No,Yes,Yes,66.53933394299732,Pass
91.48165277980786,68.48478297054316,79.58436634920997,62.36587370231155,49.619156461132,53.71493725537465,7.412278370355167,1,61.4032995953888,86.43288068678905,3.296958187729306,7,3,2,19,547081.3752825569,5.390225481264213,Male,Graduate,Urban,5.185611284447181,3.310122134390632,2.5224280959923377,Yes,No,No,Yes,Yes,Yes,87.02496852779824,Pass
87.38124523482045,79.11712353718917,52.40192927738302,73.71374943493771,45.761628846461484,72.7136105053146,7.265408262229452,0,65.59509116680637,60.752561320783585,2.7509158232750646,5,1,5,23,674657.3069344107,11.115003200265363,Female,Graduate,Urban,7.0803124251063325,6.115471051255172,3.9967962933441155,No,No,Yes,Yes,No,Yes,83.34254551936125,Pass
87.20264454000957,54.203510778518925,70.76012233835631,65.43833149195453,30.0,50.60725844402632,6.395074999981123,0,66.5506380947703,59.168430975041396,4.784781305742154,8,1,2,20,859476.757156676,6.9022373036116855,Male,School,Urban,6.473501688936367,3.0248596520081357,1.639183219330818,No,Yes,Yes,No,Yes,No,85.02829937951286,Pass
